SKU_ID,Category,Predicted_Demand,Available_Stock,Estimated_Stockout_Days,Reorder_Flag,Supplier_Risk,Supply_Chain_Risk,Agent_Priority,Agent_Reason,Agent_Action
FOOD004,Food,47.772885394640426,149,3.1189240249808337,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD002,Food,95.32079424121511,298,3.1262853228634744,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG001,Vegetables,153.79003026116544,485,3.1536504621032684,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG003,Vegetables,194.8436018429477,615,3.156377700796747,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VAC003,Vaccines,36.08027511555007,114,3.1596211402187357,REORDER,HIGH,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder and check supplier delay
VEG003,Vegetables,188.32639363672308,598,3.175338243632101,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG002,Vegetables,237.75669471494962,756,3.1797211889506656,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG001,Vegetables,158.45448387223206,504,3.1807241277337064,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VAC004,Vaccines,31.27182243587255,100,3.197766941951165,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD002,Food,82.59754753404724,265,3.2083277035648705,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG004,Vegetables,111.05156440256384,359,3.2327324872130463,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG001,Vegetables,165.19887901162411,535,3.2385207647949903,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG004,Vegetables,109.93707733136588,357,3.2473120867489644,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VAC004,Vaccines,23.002876108861475,75,3.2604618502947766,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VAC002,Vaccines,31.56868755822427,103,3.2627267069633517,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG004,Vegetables,120.34735587543136,393,3.265547440915817,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG001,Vegetables,159.82737856589642,522,3.2660236605506276,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD001,Food,84.7908509752537,277,3.266861893871577,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD003,Food,79.96663545167317,262,3.2763664310765757,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG003,Vegetables,190.46285340115014,635,3.3339834443337466,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG001,Vegetables,156.64727352053188,524,3.3450949271154657,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG002,Vegetables,226.32973324705796,762,3.366769310721596,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD003,Food,87.34189516061676,296,3.3889807343391496,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG001,Vegetables,157.3895008251609,537,3.41191754967529,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG004,Vegetables,116.28021290037881,398,3.4227663509782187,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG003,Vegetables,183.7559764912623,629,3.4230179176235356,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VAC003,Vaccines,37.09050093870411,127,3.4240572865241328,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD001,Food,98.50108772013922,338,3.431434188425653,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG003,Vegetables,202.5982746923289,696,3.4353698275909013,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD001,Food,96.22218116478678,331,3.4399552784314964,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG001,Vegetables,157.27208108631407,543,3.4526153418291115,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG001,Vegetables,155.84221927315917,539,3.4586263113671687,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD002,Food,79.77844768103674,276,3.4595809773521697,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD001,Food,81.91666930310801,286,3.4913528886500864,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG002,Vegetables,221.40627824516343,779,3.5184187466328862,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VAC003,Vaccines,51.46535873460856,182,3.5363593002143343,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VAC003,Vaccines,38.596863356195705,137,3.5495112319278213,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VAC003,Vaccines,39.93333408232007,142,3.5559264775456985,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD004,Food,53.66924344521827,193,3.59610062692612,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD002,Food,97.45595191982439,351,3.6016271257476675,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD001,Food,108.1768624903505,390,3.605207167427216,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG002,Vegetables,220.22927693176035,795,3.609874268652921,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG001,Vegetables,162.782153109183,590,3.6244759559376805,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD002,Food,89.09515119346662,323,3.625337582048861,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG002,Vegetables,215.85742959244624,783,3.6273942549874616,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG002,Vegetables,233.70858353042024,850,3.637008051479467,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD002,Food,80.11168018437753,293,3.6573942691709704,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD001,Food,84.95869989477832,312,3.6723725808706256,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG004,Vegetables,114.68164451382275,422,3.67975190614864,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VAC003,Vaccines,38.53479335408792,142,3.684981484010893,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD003,Food,66.21838161525064,245,3.6998790067616887,REORDER,HIGH,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder and check supplier delay
VEG004,Vegetables,113.23508983657683,420,3.7090976004536444,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG002,Vegetables,230.4491293662834,855,3.7101463665806915,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG002,Vegetables,221.39729147212984,829,3.7443999178479426,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG003,Vegetables,202.58392595764246,760,3.7515316005817048,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD002,Food,84.61920834823007,319,3.7698296430194898,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD004,Food,50.900984090985574,192,3.772029233399491,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD003,Food,68.13542814076857,258,3.786576338332667,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD004,Food,46.50641677512451,177,3.8059264134637503,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG004,Vegetables,113.0772295100262,431,3.8115542967188154,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG004,Vegetables,117.82487181619892,450,3.819227579572318,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG003,Vegetables,189.6344555641889,727,3.8336914978719125,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD004,Food,45.229258256540476,174,3.8470672902277445,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG004,Vegetables,114.09277072843281,440,3.8565107779466747,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VAC002,Vaccines,35.99988777349789,139,3.8611231477873638,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VAC001,Vaccines,38.2303421845196,149,3.8974278409763685,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD004,Food,58.33249127190237,229,3.925770955548145,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG002,Vegetables,224.71589100732,885,3.9383062587735354,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD003,Food,72.50275466019863,286,3.9446777069424033,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VAC001,Vaccines,33.64888036776601,133,3.9525832225730615,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG001,Vegetables,160.86464250321882,637,3.9598509037637277,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG003,Vegetables,189.5467447524665,754,3.9779105728492783,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG003,Vegetables,199.50785145568454,794,3.979793247266594,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VAC001,Vaccines,30.56041664155802,122,3.9920921704351553,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG004,Vegetables,115.70419954278489,463,4.001583363694528,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD003,Food,66.22171587290279,265,4.0017084502703915,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD002,Food,82.06247540800842,329,4.009140576910907,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD001,Food,88.93567170489416,361,4.059113661364903,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG002,Vegetables,226.34313637333315,921,4.069043200324358,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VAC001,Vaccines,35.2726050506803,144,4.082488372863254,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VAC004,Vaccines,30.394474934746647,125,4.112589550185034,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG004,Vegetables,115.41546635628752,475,4.115566266774637,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VAC003,Vaccines,41.28346502421647,170,4.117871402031775,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD001,Food,85.74468213878973,355,4.14019844898816,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VAC001,Vaccines,30.39709731518845,126,4.145132632024106,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD002,Food,84.77518561151408,352,4.152158411224897,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG003,Vegetables,195.26182548356604,811,4.153397613648023,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD002,Food,92.07038509631631,384,4.170722209951565,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG003,Vegetables,186.11265090021828,778,4.1802639220754205,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD004,Food,47.096814237117336,197,4.182873155882015,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD004,Food,48.10239500032913,202,4.19937510385123,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG004,Vegetables,119.15117184088568,506,4.246706030518204,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG002,Vegetables,232.08231237906546,993,4.278654369739775,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD001,Food,89.3813629939534,383,4.285009616891943,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VAC004,Vaccines,23.425525611522488,101,4.311536128364197,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG003,Vegetables,188.53365025151555,818,4.3387480108125915,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD001,Food,87.14686046608743,380,4.360455419365041,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD003,Food,79.11494622825933,345,4.3607436577738365,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG003,Vegetables,184.31166858325116,804,4.362176340652267,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VAC002,Vaccines,30.4716105556792,133,4.3647184239564885,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG004,Vegetables,111.27503430081573,488,4.3855299894203,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG004,Vegetables,110.08455064081029,485,4.405704498740097,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VAC003,Vaccines,50.77651121936297,224,4.4114885922800555,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VAC003,Vaccines,36.71872618026599,162,4.411917755661819,REORDER,HIGH,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder and check supplier delay
FOOD002,Food,96.27054166607454,432,4.487353997637634,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG002,Vegetables,220.43132056024876,994,4.50934103862213,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD001,Food,97.02146741637814,438,4.514464805198993,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD003,Food,85.60505463665903,387,4.520761088729839,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG002,Vegetables,224.95130991538065,1018,4.5254237478454264,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD001,Food,111.00227618428919,503,4.53143860910478,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD001,Food,88.63167625772942,403,4.546907121875121,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD004,Food,53.14684867538157,242,4.553421435730358,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD001,Food,101.19498622583814,461,4.555561665586676,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG004,Vegetables,114.48481850591304,523,4.568291296832405,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VAC003,Vaccines,38.9538984398621,179,4.595175506665763,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VAC003,Vaccines,35.43240168013013,165,4.65675461374466,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG004,Vegetables,114.60638584878038,534,4.659426226952106,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG002,Vegetables,233.71384830916924,1091,4.6681016460640645,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG002,Vegetables,218.83725198747527,1025,4.683846057702571,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD002,Food,78.51921737699261,368,4.6867507381426075,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG002,Vegetables,228.78094977608959,1073,4.6900758172835495,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG004,Vegetables,120.11234851531232,566,4.712254876340582,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VAC003,Vaccines,39.334932376218404,186,4.728621323687699,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG002,Vegetables,221.2623905879854,1049,4.740977430517561,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD002,Food,85.27907550256926,406,4.7608396034707035,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG004,Vegetables,114.89588006823298,548,4.7695356846090595,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG004,Vegetables,111.8034964325396,536,4.79412556049545,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD002,Food,77.13290780214382,370,4.796914968499558,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG003,Vegetables,196.39666153762556,948,4.826965960510396,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG002,Vegetables,217.76957545613146,1055,4.844570219647253,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VAC001,Vaccines,37.59177313218716,183,4.868086412324885,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG002,Vegetables,224.78314099954355,1096,4.8758105039658,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG003,Vegetables,188.0152620254866,918,4.882582350551731,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD004,Food,45.099863334824676,221,4.900236578529737,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD004,Food,47.895033066935426,235,4.906563059922667,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD003,Food,64.80797829900081,318,4.906803272474599,REORDER,HIGH,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder and check supplier delay
VEG004,Vegetables,112.86051668122357,554,4.9087140152368995,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD003,Food,76.700234166451,377,4.915239230976186,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD003,Food,66.9112845197983,329,4.916958363019508,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD004,Food,44.523484732938456,219,4.91875245869926,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VAC003,Vaccines,36.51209175213903,180,4.929873676422685,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VAC003,Vaccines,42.07075244711942,208,4.944052290518083,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VAC002,Vaccines,33.371593975156664,165,4.944324808782988,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD002,Food,80.45556229327825,399,4.959259355438435,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD003,Food,69.22242831921818,344,4.96948761192903,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD003,Food,73.321789809483,365,4.978056331527155,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD004,Food,54.935632887641965,275,5.005858411833508,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG003,Vegetables,195.48585441735588,980,5.013150454905715,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VAC004,Vaccines,29.59385227597993,149,5.034829484532399,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD002,Food,89.12521607522362,449,5.03785594888246,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG003,Vegetables,199.85616922076497,1022,5.113677521113091,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD002,Food,81.18648548540094,416,5.12400552275176,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG003,Vegetables,202.12733153604353,1038,5.135376755393928,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG003,Vegetables,187.68437954307467,965,5.141610624972265,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD002,Food,82.65573336216985,425,5.14180907618098,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD001,Food,89.45901539192643,462,5.164376088602636,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VAC001,Vaccines,35.43341988239989,183,5.16461579512673,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG003,Vegetables,193.42145338899303,1002,5.180397429776631,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG002,Vegetables,227.24111674146343,1179,5.188321624652861,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG002,Vegetables,231.63647644009194,1210,5.223702322690709,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD002,Food,91.75390619656311,481,5.242283625174066,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VAC003,Vaccines,39.904166420752574,210,5.262608364894632,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD001,Food,82.69220983064957,437,5.28465741688315,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD004,Food,46.641532621478945,247,5.295709341383301,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD001,Food,104.65585209799848,558,5.3317610894562835,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG003,Vegetables,190.65016711118142,1019,5.344868118608834,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD001,Food,87.64587494857537,469,5.3510789900286495,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG003,Vegetables,183.87576758561,984,5.351439251188242,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VAC001,Vaccines,30.864895709601242,166,5.378278338013689,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VAC003,Vaccines,50.137696873734896,270,5.385169579686897,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD004,Food,46.74209762404958,252,5.391285646332266,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD002,Food,84.56814079018616,456,5.392101514107275,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD001,Food,108.44483685830623,589,5.431332805356017,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VAC001,Vaccines,30.185271782455068,164,5.433113247478646,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VAC004,Vaccines,22.262476938766508,121,5.435154422969802,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD004,Food,52.87144013706668,290,5.485002853112926,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD003,Food,78.33986248071699,430,5.488904197474723,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VAC001,Vaccines,28.68343693329583,159,5.543268764121927,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VAC002,Vaccines,29.553678280972502,164,5.549224649494404,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG002,Vegetables,222.92650429200972,1240,5.562371347176079,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG002,Vegetables,222.25844914047002,1242,5.588089023401046,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD001,Food,82.63452005747716,463,5.602985286027635,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD003,Food,85.29243099493755,478,5.604248752487442,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VAC004,Vaccines,22.461485729227288,126,5.6096022105984975,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD002,Food,91.93659029081255,518,5.634318157345945,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG002,Vegetables,233.8816002857065,1319,5.639605673933854,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG002,Vegetables,221.56812216963033,1255,5.66417220902917,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VAC001,Vaccines,35.44146983952064,202,5.699537883577013,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VEG002,Vegetables,235.68999019797798,1346,5.710891662685247,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD001,Food,89.16939423918262,512,5.741880432950368,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD003,Food,79.17656745464112,455,5.746649730182628,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VAC002,Vaccines,34.04444199635623,196,5.757180570648738,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VAC003,Vaccines,35.031724908580735,202,5.766201936306075,REORDER,HIGH,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder and check supplier delay
VEG002,Vegetables,219.32456570422244,1272,5.799623931390333,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
VAC001,Vaccines,44.11912997526929,256,5.802471629506276,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
FOOD004,Food,47.348332804099016,276,5.829138718398681,REORDER,LOW,HIGH,CRITICAL,Stock below reorder point,URGENT: Reorder stock
